Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students,BE Score,ICSEA
5713,GOOMALLING PRIMARY SCHOOL,65 HODDY STREET,GOOMALLING,WA,6460,PO BOX 146,GOOMALLING,WA,6460,-31.30541151,116.8289089,08 9629 1055,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,3,5,9,9,5,7,5,,,,,,,,,47,68,921
5551,GOOSEBERRY HILL PRIMARY SCHOOL,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,24 LEDGER ROAD,GOOSEBERRY HILL,WA,6076,-31.95646856,116.05602,08 9257 4600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,52,67,56,63,61,69,55,,,,,,,,,465,90,1071
5192,GOSNELLS PRIMARY SCHOOL,173 HICKS STREET,GOSNELLS,WA,6110,173 HICKS STREET,GOSNELLS,WA,6110,-32.07774624,116.0035224,08 9234 6350,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,43,53,43,47,64,53,49,48,,,,,,,,,400,73,966
1371,GRACE CHRISTIAN SCHOOL,22 VITTORIA ROAD,BUNBURY,WA,6230,22 VITTORIA ROAD,BUNBURY,WA,6230,-33.33832794,115.6810759,08 9726 4200,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,42,43,46,47,44,49,52,59,,51,37,44,40,27,14,,595,91,1058
5861,GRANDIS PRIMARY SCHOOL,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,220 GRANDIS BOULEVARD,BANKSIA GROVE,WA,6031,-31.693914,115.807747,08 9233 6500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,86,87,46,40,25,15,27,11,,,,,,,,,337,Not Rated,
1431,GREAT SOUTHERN GRAMMAR,244 NANARUP ROAD,LOWER KALGAN,WA,6330,244 NANARUP ROAD,LOWER KALGAN,WA,6330,-34.94755539,117.9707332,08 9844 0300,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,21,15,9,13,19,25,33,38,,62,101,97,82,95,83,,693,94,1075
5195,GREENBUSHES PRIMARY SCHOOL,7 BLACKWOOD ROAD,GREENBUSHES,WA,6254,7 BLACKWOOD ROAD,GREENBUSHES,WA,6254,-33.85097107,116.0594122,08 9782 5950,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,2,6,2,4,1,9,4,,,,,,,,,37,Not Rated,907
5708,GREENFIELDS PRIMARY SCHOOL,9 ZAMBESI DRIVE,GREENFIELDS,WA,6210,9 ZAMBESI DRIVE,GREENFIELDS,WA,6210,-32.53397367,115.7509389,08 9586 0600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,36,50,56,42,43,47,62,,,,,,,,,384,77,920
5196,GREENMOUNT PRIMARY SCHOOL,50-68 INNAMINCKA ROAD,GREENMOUNT,WA,6056,50-68 INNAMINCKA ROAD,GREENMOUNT,WA,6056,-31.89659298,116.0474336,08 9257 0600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,49,43,55,44,40,55,50,30,,,,,,,,,366,78,996
5818,GREENWOOD PRIMARY SCHOOL,12 MERIVALE WAY,GREENWOOD,WA,6024,12 MERIVALE WAY,GREENWOOD,WA,6024,-31.82890115,115.8090201,08 9243 1143,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,45,46,40,48,57,49,52,43,,,,,,,,,380,80,1019
5623,GROVELANDS PRIMARY SCHOOL,14 GROVELANDS DRIVE,CAMILLO,WA,6111,14 GROVELANDS DRIVE,CAMILLO,WA,6111,-32.12023725,115.9990409,08 9496 9000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,46,52,52,46,53,31,49,,,,,,,,,369,71,900
1074,GUILDFORD GRAMMAR SCHOOL,11 TERRACE ROAD,GUILDFORD,WA,6055,11 TERRACE ROAD,GUILDFORD,WA,6055,-31.894036,115.981892,08 9377 9222,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,38,37,41,32,46,59,60,58,,112,124,127,118,142,107,,1101,95,1091
5197,GUILDFORD PRIMARY SCHOOL,125 HELENA STREET,GUILDFORD,WA,6055,125 HELENA STREET,GUILDFORD,WA,6055,-31.90233645,115.9678061,08 6216 1200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,46,39,31,29,34,38,33,,,,,,,,,289,95,1091
5615,GWYNNE PARK PRIMARY SCHOOL,TIJUANA ROAD,ARMADALE,WA,6112,TIJUANA ROAD,ARMADALE,WA,6112,-32.1618132,115.999196,08 9391 4000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,54,58,56,63,59,53,59,,,,,,,,,462,70,860
1193,HALE SCHOOL,160 HALE ROAD,WEMBLEY DOWNS,WA,6019,160 HALE ROAD,WEMBLEY DOWNS,WA,6019,-31.91232249,115.7837828,08 9347 9777,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,PPR,Y12,,23,48,48,48,76,75,78,,184,198,210,206,206,194,,1594,100,1165
5678,HALIDON PRIMARY SCHOOL,38 HALIDON STREET,KINGSLEY,WA,6026,38 HALIDON STREET,KINGSLEY,WA,6026,-31.80783809,115.801427,08 6207 2500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,39,28,29,34,28,25,37,,,,,,,,,254,85,1061
5738,HALLS HEAD PRIMARY SCHOOL,21 OLEANDER PLACE,HALLS HEAD,WA,6210,21 OLEANDER PLACE,HALLS HEAD,WA,6210,-32.55019839,115.6949747,08 9584 6900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,42,45,51,47,45,50,62,,,,,,,,,380,82,982
1475,HAMMOND PARK CATHOLIC PRIMARY SCHOOL,25 WOODROW AVE,HAMMOND PARK,WA,6164,25 WOODROW AVE,HAMMOND PARK,WA,6164,-32.17296139,115.8487346,08 6595 6100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,72,60,57,58,53,38,36,17,,,,,,,,,391,77,1078
5823,HAMMOND PARK PRIMARY SCHOOL,10 EUCALYPTUS DRIVE,HAMMOND PARK,WA,6164,10 EUCALYPTUS DRIVE,HAMMOND PARK,WA,6164,-32.16737931,115.8435325,08 9494 3200,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,101,100,105,115,87,88,88,71,,,,,,,,,755,95,1066
5202,HAMPTON PARK PRIMARY SCHOOL,1 PAINE ROAD,MORLEY,WA,6062,1 PAINE ROAD,MORLEY,WA,6062,-31.886679,115.916552,08 9413 4200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,45,54,51,46,42,48,41,,,,,,,,,377,82,1000
5727,HANNANS PRIMARY SCHOOL,2A NANKIVILLE ROAD,KALGOORLIE,WA,6430,2A NANKIVILLE ROAD,KALGOORLIE,WA,6430,-30.72499605,121.4518583,08 9068 5300,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,43,53,54,40,47,34,49,,,,,,,,,377,77,984
5785,HARMONY PRIMARY SCHOOL,60 AURORA DRIVE,ATWELL,WA,6164,60 AURORA DRIVE,ATWELL,WA,6164,-32.15122168,115.8645645,08 6174 6600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,79,65,60,65,71,76,75,,,,,,,,,550,89,1062
5842,HARRISDALE PRIMARY SCHOOL,7 FAIRHAVEN AVENUE,HARRISDALE,WA,6112,7 FAIRHAVEN AVENUE,HARRISDALE,WA,6112,-32.12523245,115.9379534,08 9234 9700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,200,170,175,172,192,189,173,130,,,,,,,,,1401,91,1067
5204,HARVEY PRIMARY SCHOOL,GIBBS STREET,HARVEY,WA,6220,PO BOX 504,HARVEY,WA,6220,-33.078014,115.895078,08 9782 3200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,25,41,36,42,33,53,48,,,,,,,,,298,74,947
5658,HAWKER PARK PRIMARY SCHOOL,47 HAWKER AVENUE,WARWICK,WA,6024,47 HAWKER AVENUE,WARWICK,WA,6024,-31.84054196,115.7974927,08 9422 2000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,22,39,26,34,30,27,25,,,,,,,,,225,93,1090
5632,HEATHRIDGE PRIMARY SCHOOL,55 CHANNEL DRIVE,HEATHRIDGE,WA,6027,55 CHANNEL DRIVE,HEATHRIDGE,WA,6027,-31.76034748,115.7606344,08 9233 8950,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,20,22,28,17,22,26,9,,,,,,,,,181,93,1043
1055,HELENA COLLEGE,52 BILGOMAN ROAD,GLEN FORREST,WA,6071,52 BILGOMAN ROAD,GLEN FORREST,WA,6071,-31.90747,116.09144,08 9298 9100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,15,25,26,29,30,29,54,83,,74,86,67,78,60,68,,724,94,1110
1522,HELENA RIVER STEINER SCHOOL,39 SPRING PARK ROAD,MIDLAND,WA,6056,39 SPRING PARK ROAD,MIDLAND,WA,6056,-31.886829,116.001644,08 9374 0230,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,24,9,7,8,10,3,4,2,,,,,,,,,67,Not Rated,1041
5205,HELENA VALLEY PRIMARY SCHOOL,3700 HELENA VALLEY ROAD,HELENA VALLEY,WA,6056,3700 HELENA VALLEY ROAD,HELENA VALLEY,WA,6056,-31.92484077,116.0486524,08 9294 1062,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,44,45,40,40,31,32,20,,,,,,,,,293,76,1017
1469,HERITAGE COLLEGE PERTH,339 HAWTIN ROAD,FORRESTFIELD,WA,6058,339 HAWTIN ROAD,FORRESTFIELD,WA,6058,-31.98220269,116.0196448,08 9453 1833,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,4,12,3,9,9,5,13,13,,9,11,7,9,6,5,,115,83,1028
5206,HERNE HILL PRIMARY SCHOOL,60 ARGYLE STREET,HERNE HILL,WA,6056,60 ARGYLE STREET,HERNE HILL,WA,6056,-31.82980018,116.0237174,08 9296 4911,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,27,23,25,25,22,21,15,,,,,,,,,179,78,990
5208,HIGH WYCOMBE PRIMARY SCHOOL,60 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,60 NEWBURN ROAD,HIGH WYCOMBE,WA,6057,-31.94106632,116.0021322,08 6228 7500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,40,54,45,45,58,38,49,,,,,,,,,369,79,976
5207,HIGHGATE PRIMARY SCHOOL,147 LINCOLN STREET,HIGHGATE,WA,6003,147 LINCOLN STREET,HIGHGATE,WA,6003,-31.94074584,115.8662509,08 9253 2700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,108,122,126,99,94,75,81,75,,,,,,,,,780,94,1120
5564,HILLARYS PRIMARY SCHOOL,75 LYMBURNER DRIVE,HILLARYS,WA,6025,75 LYMBURNER DRIVE,HILLARYS,WA,6025,-31.81329166,115.7525641,08 9307 6365,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,61,60,63,86,87,76,88,65,,,,,,,,,586,95,1103
5209,HILLCREST PRIMARY SCHOOL,2 BAY VIEW STREET,BAYSWATER,WA,6053,2 BAY VIEW STREET,BAYSWATER,WA,6053,-31.90983465,115.9030701,08 9238 1000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,61,62,65,55,52,54,31,49,,,,,,,,,429,84,1008
5573,HILLMAN PRIMARY SCHOOL,31 UNNARO STREET,HILLMAN,WA,6168,PO BOX 2076,ROCKINGHAM DC,WA,6967,-32.28293177,115.762409,08 9553 8300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,42,36,39,34,40,41,48,,,,,,,,,300,73,952
1253,HILLSIDE CHRISTIAN COLLEGE,336 HAWTIN ROAD,FORRESTFIELD,WA,6058,336 HAWTIN ROAD,FORRESTFIELD,WA,6058,-31.97978892,116.0173602,08 9453 2644,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,19,28,27,26,27,33,28,27,,35,28,24,21,14,9,,346,85,1025
5211,HILTON PRIMARY SCHOOL,21 RENNIE CRESCENT NORTH,HILTON,WA,6163,21 RENNIE CRESCENT NORTH,HILTON,WA,6163,-32.06805492,115.7841355,08 6458 7900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,54,36,35,34,20,15,19,28,,,,,,,,,241,81,1034
5806,HOCKING PRIMARY SCHOOL,50 GUNGURRU AVENUE,HOCKING,WA,6065,50 GUNGURRU AVENUE,HOCKING,WA,6065,-31.76973684,115.8168776,08 6207 3150,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,87,79,80,74,60,84,82,,,,,,,,,622,90,1046
5213,HOLLYWOOD PRIMARY SCHOOL,117 MONASH AVENUE,NEDLANDS,WA,6009,117 MONASH AVENUE,NEDLANDS,WA,6009,-31.96944536,115.8072695,08 9278 6400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,61,53,53,54,36,41,28,39,,,,,,,,,365,99,1165
1450,HOLY CROSS COLLEGE,18 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,18 STRATHMORE PARKWAY,ELLENBROOK,WA,6069,-31.773097,115.973832,08 9297 7600,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,87,60,61,59,59,64,63,63,,108,108,113,90,101,85,,1121,85,1043
1056,HOLY ROSARY SCHOOL,99 LOCH STREET,DERBY,WA,6728,99 LOCH STREET,DERBY,WA,6728,-17.3050183,123.6337752,08 9161 7200,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,28,10,18,16,10,11,19,12,,,,,,,,,124,69,918
1060,HOLY ROSARY SCHOOL,35 WILLIAMSTOWN ROAD,DOUBLEVIEW,WA,6018,35 WILLIAMSTOWN ROAD,DOUBLEVIEW,WA,6018,-31.90928598,115.7874998,08 9203 4500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,99,50,55,54,56,58,62,50,,,,,,,,,484,96,1134
1040,HOLY SPIRIT SCHOOL,BROMPTON ROAD,CITY BEACH,WA,6015,BROMPTON ROAD,CITY BEACH,WA,6015,-31.91694399,115.7652403,08 9341 2551,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,45,27,23,30,20,28,6,14,,,,,,,,,193,99,1163
5850,HONEYWOOD PRIMARY SCHOOL,WINDJANA RISE,WANDI,WA,6167,WINDJANA RISE,WANDI,WA,6167,-32.1965,115.86159,08 6173 6100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,96,68,88,67,55,36,28,33,,,,,,,,,471,77,1040
1437,HOPE CHRISTIAN COLLEGE,86 GOVERNMENT ROAD,ROELANDS,WA,6226,86 GOVERNMENT ROAD,ROELANDS,WA,6226,-33.29288692,115.8278834,08 9726 3613,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,7,19,22,24,26,25,26,26,,38,45,35,30,21,11,,355,80,1024
5798,HOPETOUN PRIMARY SCHOOL,BUCKIE STREET,HOPETOUN,WA,6348,PO BOX 251,HOPETOUN,WA,6348,-33.94505538,120.1288975,08 6823 1000,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,15,13,9,15,10,5,12,13,,,,,,,,,92,Not Rated,960
5819,HUDSON PARK PRIMARY SCHOOL,23 ARNOS WAY,GIRRAWHEEN,WA,6064,23 ARNOS WAY,GIRRAWHEEN,WA,6064,-31.83944795,115.8373291,08 9345 6550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,36,33,20,32,18,29,31,40,,,,,,,,,239,73,947
5598,HUNTINGDALE PRIMARY SCHOOL,85 MATILDA STREET,HUNTINGDALE,WA,6110,85 MATILDA STREET,HUNTINGDALE,WA,6110,-32.07763465,115.9717011,08 9234 6700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,75,74,90,64,84,77,76,96,,,,,,,,,636,76,976
5215,HYDEN PRIMARY SCHOOL,36 NAUGHTON STREET,HYDEN,WA,6359,36 NAUGHTON STREET,HYDEN,WA,6359,-32.44862907,118.861951,08 9880 5053,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,9,3,13,6,7,7,4,,,,,,,,,56,Not Rated,1005
5654,ILLAWARRA PRIMARY SCHOOL,ILLAWARRA CRESCENT NORTH,BALLAJURA,WA,6066,ILLAWARRA CRESCENT NORTH,BALLAJURA,WA,6066,-31.8289464,115.8817576,08 9205 9800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,44,45,41,56,39,43,51,,,,,,,,,377,87,996
1483,IMMACULATE HEART COLLEGE,34 SANTA GERTRUDIS DRIVE,LOWER CHITTERING,WA,6084,34 SANTA GERTRUDIS DRIVE,LOWER CHITTERING,WA,6084,-31.56032856,116.0783495,08 9571 8135,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y11,40,28,32,31,32,39,29,26,,25,26,20,10,7,,,345,78,995
1120,INFANT JESUS SCHOOL,17  SMITH STREET,MORLEY,WA,6062,17  SMITH STREET,MORLEY,WA,6062,-31.89329786,115.8895814,08 9276 1769,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,90,58,61,59,63,62,64,60,,,,,,,,,517,90,1081
5216,INGLEWOOD PRIMARY SCHOOL,34 NORMANBY ROAD,INGLEWOOD,WA,6052,34 NORMANBY ROAD,INGLEWOOD,WA,6052,-31.91722662,115.8864466,08 9223 9900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,79,76,71,75,71,68,71,,,,,,,,,591,97,1118
1468,INTERNATIONAL SCHOOL OF WESTERN AUSTRALIA,193 ST BRIGIDS TERRACE,DOUBLEVIEW,WA,6018,193 ST BRIGIDS TERRACE,DOUBLEVIEW,WA,6018,-31.8985,115.77762,08 9285 1144,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,17,17,25,26,16,29,11,28,,30,24,25,25,21,24,,318,100,1182
1121,IONA PRESENTATION COLLEGE,33 PALMERSTON STREET,MOSMAN PARK,WA,6012,33 PALMERSTON STREET,MOSMAN PARK,WA,6012,-32.00852636,115.7677349,08 9384 0066,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,36,24,17,20,35,36,59,62,,160,171,165,145,126,134,,1190,93,1124
5218,JANDAKOT PRIMARY SCHOOL,53 BANINGAN AVENUE,SUCCESS,WA,6164,53 BANINGAN AVENUE,SUCCESS,WA,6164,-32.13857194,115.8458419,08 6174 2700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,64,65,66,56,69,62,69,60,,,,,,,,,511,91,1036
5220,JARRAHDALE PRIMARY SCHOOL,20 WANLISS STREET,JARRAHDALE,WA,6124,20 WANLISS STREET,JARRAHDALE,WA,6124,-32.338619,116.062311,08 9526 7100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,17,9,6,9,11,3,10,,,,,,,,,74,72,974
5222,JERDACUTTUP PRIMARY SCHOOL,2894 JERDACUTTUP ROAD,RAVENSTHORPE,WA,6346,PO BOX 109,VIA RAVENSTHORPE,WA,6346,-33.70715991,120.4731266,08 6823 1100,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,1,1,3,2,,3,1,,,,,,,,,12,Not Rated,985
5224,JIGALONG REMOTE COMMUNITY SCHOOL,JIGALONG COMMUNITY,VIA NEWMAN,WA,6753,PMB 8,NEWMAN,WA,6753,-23.359798,120.781488,08 9175 7022,PILBARA,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y12,5,14,7,12,9,7,3,6,,5,4,4,5,1,1,,83,Not Rated,
5835,JOHN BUTLER PRIMARY COLLEGE,2 HALESWORTH PARADE,BUTLER,WA,6036,2 HALESWORTH PARADE,BUTLER,WA,6036,-31.6321576,115.6940333,08 9561 4300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,36,60,64,47,50,63,52,,,,,,,,,412,72,998
1003,JOHN CALVIN SCHOOL,9 BEAUFORT ROAD,ALBANY,WA,6330,9 BEAUFORT ROAD,ALBANY,WA,6330,-35.003739,117.871159,08 9841 3840,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,23,5,13,15,21,21,18,23,,21,16,12,16,,,,204,94,1024
1268,JOHN PUJAJANGKA PIYIRN SCHOOL,MULAN ABORIGINAL COMMUNITY,"VIA HALLS CREEK, MULAN",WA,6770,MULAN ABORIGINAL COMMUNITY,"VIA HALLS CREEK, MULAN",WA,6770,-20.101182,127.595088,08 9168 8943,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y08,4,3,6,1,,1,3,1,,,1,,,,,,20,Not Rated,
1378,JOHN SEPTIMUS ROE ANGLICAN COMMUNITY SCHOOL,2 BOYARE AVENUE,MIRRABOOKA,WA,6061,2 BOYARE AVENUE,MIRRABOOKA,WA,6061,-31.85936631,115.8567055,08 9247 2242,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,102,82,81,80,93,98,100,115,,176,154,163,160,155,168,,1727,90,1070
1357,JOHN WOLLASTON ANGLICAN COMMUNITY SCHOOL,CENTRE ROAD,CAMILLO,WA,6111,CENTRE ROAD,CAMILLO,WA,6111,-32.104726,116.007834,08 9495 8100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,88,43,57,47,63,65,64,62,,95,74,87,76,72,75,,968,84,1054
1249,JOHN XXIII COLLEGE,JOHN XXIII AVENUE,MOUNT CLAREMONT,WA,6010,JOHN XXIII AVENUE,MOUNT CLAREMONT,WA,6010,-31.9599189,115.7847988,08 9383 0400,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,83,54,55,56,56,60,60,60,,192,192,189,172,181,169,,1579,100,1170
5226,JOLIMONT PRIMARY SCHOOL,657 HAY STREET,JOLIMONT,WA,6014,657 HAY STREET,JOLIMONT,WA,6014,-31.94879873,115.8093909,08 9205 5200,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,50,42,33,39,35,34,47,,,,,,,,,337,99,1157
5732,JOONDALUP PRIMARY SCHOOL,150 BLUE MOUNTAIN DRIVE,JOONDALUP,WA,6027,150 BLUE MOUNTAIN DRIVE,JOONDALUP,WA,6027,-31.72399412,115.7615597,08 9233 5800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,52,42,40,72,54,56,57,55,,,,,,,,,428,80,1019
5670,JUNGDRANUNG REMOTE COMMUNITY SCHOOL,"MANDANGALA COMMUNITY, 26 MC CARDIE ROAD",GLEN HILL STATION,WA,6743,PO BOX 354,KUNUNURRA,WA,6743,-16.542253,128.360497,08 9168 7922,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,1,2,1,,2,1,,1,,,,,,,,,8,Not Rated,
1311,KALAMUNDA CHRISTIAN SCHOOL,6 HALLEENDALE ROAD,WALLISTON,WA,6076,6 HALLEENDALE ROAD,WALLISTON,WA,6076,-32.00465707,116.0691569,08 9291 8749,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,49,28,22,17,24,27,30,15,,,,,,,,,212,91,1089
5228,KALAMUNDA PRIMARY SCHOOL,32 HEATH ROAD,KALAMUNDA,WA,6076,32 HEATH ROAD,KALAMUNDA,WA,6076,-31.97069617,116.0511421,08 9257 4700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,36,40,51,50,55,51,43,,,,,,,,,366,91,1075
5229,KALANNIE PRIMARY SCHOOL,41 LOCKE STREET,KALANNIE,WA,6468,PO BOX 83,KALANNIE,WA,6468,-30.36200225,117.1139186,08 9666 2400,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,2,3,7,2,7,9,2,,,,,,,,,37,Not Rated,1009
5231,KALGOORLIE PRIMARY SCHOOL,24 DUGAN STREET,KALGOORLIE,WA,6430,PO BOX 5473,KALGOORLIE,WA,6430,-30.74472512,121.4701713,08 9068 2100,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,71,63,59,50,57,55,53,,,,,,,,,466,81,977
5927,KALGOORLIE SCHOOL OF THE AIR,CNR PIESSE/BROOKMAN STREETS,BOULDER,WA,6432,LOCKED BAG 15,KALGOORLIE PO,WA,6433,-30.78223722,121.4860622,08 9092 4000,GOLDFIELDS,Distance Education,PRIMARY SCHOOLS,KIN,Y06,6,7,8,11,6,6,11,6,,,,,,,,,61,83,1020
5236,KALUMBURU REMOTE COMMUNITY SCHOOL,SCHOOL ROAD,KALUMBURU,WA,6740,PMB 7,WYNDHAM,WA,6740,-14.294918,126.642079,08 9161 4306,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y12,7,6,10,13,6,4,8,5,,12,5,5,8,8,1,,98,Not Rated,
5501,KAMBALDA PRIMARY SCHOOL,LARKIN STREET,KAMBALDA EAST,WA,6442,LARKIN STREET,KAMBALDA EAST,WA,6442,-31.2044049,121.6652357,08 9027 2900 ,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,10,11,15,7,10,11,7,10,,,,,,,,,81,69,920
5182,KAPINARA PRIMARY SCHOOL,2 CATESBY STREET,CITY BEACH,WA,6015,2 CATESBY STREET,CITY BEACH,WA,6015,-31.92497253,115.7630083,08 9237 7450,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,41,49,53,54,48,58,44,41,,,,,,,,,388,100,1184
5596,KARDINYA PRIMARY SCHOOL,OCHILTREE WAY,KARDINYA,WA,6163,OCHILTREE WAY,KARDINYA,WA,6163,-32.06231235,115.8237277,08 9312 4900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,54,30,44,40,24,45,44,44,,,,,,,,,325,90,1070
5535,KARRATHA PRIMARY SCHOOL,40 TURNER WAY,KARRATHA,WA,6714,40 TURNER WAY,KARRATHA,WA,6714,-20.72938851,116.8590823,08 9187 6300,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,37,37,34,39,36,27,43,,,,,,,,,283,71,934
